Date,Close,High,Low,Open,Volume,BBG,Close_Change,Close_Change_Pct,Volume_Change,Volume_Change_Pct,Daily_Return,SMA_7,SMA_30,SMA_50,SMA_100,EMA_12,EMA_20,EMA_26,EMA_50,Volatility_30,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,Signal_MA_Cross_Buy,Signal_MA_Cross_Sell,Signal_MACD_Buy,Signal_MACD_Sell,Signal_BB_Buy,Signal_BB_Sell,Trade_Score,Trade_Label
2025-06-11,186.99671936035156,188.18803124487954,184.61409559129558,184.88750996807585,3908000,ABBV,1.9529876708984375,1.0554195233027475,-179500.0,-4.391437308868507,0.010554195233027475,184.42298235212053,,,,183.59481051732882,182.75371631812246,182.4183725988116,181.86578178799638,,79.75456299808555,1.1764379185172231,0.5439918795305884,0.6324460389866348,,,,,False,False,False,False,False,False,0,NEUTRAL
2025-06-12,187.89508056640625,189.03756524735667,183.00290028131613,187.6802528588806,5781400,ABBV,0.8983612060546875,0.480415490243713,1873400.0,47.937563971340836,0.00480415490243713,185.14418465750558,,,,184.2563905248792,183.24337005605426,182.82405467048528,182.10222487734578,,79.97568834045425,1.4323358543939264,0.7216606745032561,0.7106751798906703,,,,,False,False,False,False,False,False,0,NEUTRAL
2025-06-13,186.5865936279297,188.92039015615882,185.8151628035556,187.05530184908963,4965700,ABBV,-1.3084869384765625,-0.6963923347711676,-815700.0,-14.109039333033524,-0.006963923347711676,185.66590663364954,,,,184.6148833099639,183.56177230099476,183.10276125992561,182.2780824754079,,72.86549119768988,1.512122050038272,0.8797529496102593,0.6323691004280126,,,,,False,False,False,False,False,False,0,NEUTRAL
2025-06-16,186.3717498779297,187.15294011258854,184.48712787806656,186.41080268467866,4203900,ABBV,-0.21484375,-0.11514425866437916,-761800.0,-15.341240912660858,-0.0011514425866437916,186.13880266462053,,,,184.88517047426632,183.8293892130838,183.34490856496296,182.4386184519774,,67.29465901550736,1.5402619093033536,1.0118547415488783,0.5284071677544753,182.7050636291504,3.0642963488513137,188.83365632685303,176.57647093144777,False,False,False,False,False,False,0,NEUTRAL
2025-06-17,181.11827087402344,186.1276391905677,180.67885599888007,184.7117401928989,4733900,ABBV,-5.25347900390625,-2.818817233484794,530000.0,12.607340802588073,-0.02818817233484794,185.53198460170202,,,,184.30564745884433,183.57118746650661,183.1799724397082,182.38684011558703,,56.78591457311403,1.125675019136139,1.0346187970663305,0.09105622206980857,182.69383392333984,3.069957432827584,188.833748788995,176.55391905768468,False,False,False,False,False,False,0,NEUTRAL
2025-06-18,181.1280517578125,182.71971080272903,179.38013677172185,180.89369019600002,3573200,ABBV,0.0097808837890625,0.005400274495692692,-1160700.0,-24.518895625171634,5.400274495692692e-05,185.02002825055803,,,,183.81678658176253,183.33850787520242,183.02797831512333,182.33747586626254,,49.569321704984844,0.7888082666391938,0.9854566909809033,-0.19664842434170948,182.72508163452147,3.0495983654634062,188.8242783654483,176.62588490359465,False,False,False,True,False,False,-1,SELL
2025-06-20,180.94252014160156,182.70019463206913,179.82932878096648,181.71393608188026,12158100,ABBV,-0.1855316162109375,-0.10243118854886823,8584900.0,240.25803201612,-0.0010243118854886823,184.43414088657923,,,,183.3745917448147,183.11031856724043,182.87349993189952,182.28277172019742,,47.26166049999683,0.5010918129151776,0.8885837153677582,-0.3874919024525806,182.89596710205078,2.8307672885082087,188.5575016790672,177.23443252503435,False,False,False,False,False,False,0,NEUTRAL
2025-06-23,179.438720703125,181.43075669826433,178.01306219872748,180.1515648552893,5157900,ABBV,-1.5037994384765625,-0.8310923476138821,-7000200.0,-57.57643052779628,-0.00831092347613882,183.35442679268974,,,,182.76907312301628,182.7606425801818,182.6190718408792,182.1712403077632,,39.54693119616798,0.15000128213708308,0.7408672287216232,-0.5908659465845402,182.95553283691407,2.738844322688516,188.43322148229112,177.47784419153703,False,False,False,False,False,False,0,NEUTRAL
2025-06-24,181.18663024902344,181.76275230002577,178.88212714504903,180.1808528040651,4074400,ABBV,1.7479095458984375,0.9740983100243517,-1083500.0,-21.006611217743654,0.009740983100243517,182.39607674734933,,,,182.52562037317125,182.610736643881,182.5129650562973,182.13262814859695,,44.99409185780702,0.012655316873946276,0.5952248463520878,-0.5825695294781416,183.06734085083008,2.6093209786029017,188.28598280803587,177.8486988936243,False,False,False,False,False,False,0,NEUTRAL
2025-06-25,181.0303955078125,182.69041557855826,180.29803239719243,180.94251551052986,4471100,ABBV,-0.1562347412109375,-0.08622862569727108,396700.0,9.736402905949348,-0.0008622862569727108,181.60233415876115,,,,182.29558577850068,182.46022796425544,182.40314508974288,182.08940333915444,,44.28154293402351,-0.10755931124219842,0.4546680148332306,-0.562227326075429,183.05122909545898,2.6214327820299905,188.29409465951895,177.808363531399,False,False,False,False,False,False,0,NEUTRAL
2025-06-26,182.39747619628906,184.54575334488788,181.42099200145918,182.1435956696212,5734000,ABBV,1.3670806884765625,0.7551663822209065,1262900.0,28.245845541365668,0.007551663822209065,181.03458077566964,,,,182.31126122739119,182.4542516054015,182.40272517170925,182.10148462766952,,48.14413292505054,-0.0914639443180647,0.34544162300297154,-0.43690556732103625,183.23187942504882,2.4293788707049804,188.09063716645878,178.37312168363886,False,False,False,False,False,False,0,NEUTRAL
2025-06-27,178.02281188964844,183.57900874030415,177.45644933000705,183.48135437141383,29264700,ABBV,-4.374664306640625,-2.3984237051245083,23530700.0,410.371468433903,-0.023984237051245083,180.59237234933036,,,,181.65149979081536,182.03220972771075,182.07828715081587,181.9415366771589,,31.604690614108392,-0.4267873600005032,0.19099582640227664,-0.6177831864027798,183.07027130126954,2.663986323563569,188.39824394839667,177.74229865414242,False,False,False,False,False,False,0,NEUTRAL
2025-06-30,181.25497436523438,181.87016411789037,177.47598565598162,178.139987693798,6482600,ABBV,3.2321624755859375,1.8155889356412658,-22782100.0,-77.84839755746684,0.018155889356412658,180.61050415039062,,,,181.59049587918753,181.95818731223682,182.01730101855057,181.91461266492658,,42.33100091062657,-0.4268051393630401,0.06743563324921331,-0.4942407726122534,183.04634628295898,2.6787317234428465,188.40380972984468,177.68888283607328,False,False,False,False,False,False,0,NEUTRAL
2025-07-01,185.52223205566406,187.25059830144653,180.05391476627412,180.6593301811833,5937600,ABBV,4.2672576904296875,2.354284457777722,-545000.0,-8.407120599759354,0.023542844577777222,181.2647487095424,182.20477854410808,,,182.19537836787623,182.29762014494418,182.27692553981825,182.05608793515157,,50.90376602319318,-0.08154717194202021,0.03763907221096661,-0.11918624415298681,183.19281921386718,2.732183095900572,188.65718540566832,177.72845302206605,False,False,False,False,False,False,0,NEUTRAL
2025-07-02,186.26434326171875,188.0610704411744,185.07303146013155,185.23903197019337,4658200,ABBV,0.7421112060546875,0.400012008173789,-1279400.0,-21.54742656965778,0.00400012008173789,182.23983764648438,182.36882781982422,,,182.82137296692895,182.67540329892273,182.57228981551458,182.22111755580124,0.01137605143376065,48.55042218572547,0.24908315141436788,0.07992788805164687,0.16915526336272102,183.36370315551758,2.815016830200569,188.9937368159187,177.73366949511646,False,False,True,False,False,False,1,BUY
2025-07-03,184.82891845703125,186.96742112648315,184.42855638010911,186.6549390469442,3706200,ABBV,-1.4354248046875,-0.7706385342204691,-952000.0,-20.437078699927014,-0.007706385342204691,182.76016453334265,182.51302185058594,,,183.13022611925237,182.88049998064736,182.73944749266394,182.32338425781026,0.011441800881944965,44.05754139587922,0.3907786265884283,0.14209803575900315,0.24868059082942517,183.45842208862305,2.8316381393840815,189.12169836739122,177.7951458098549,True,False,False,False,False,False,1,BUY
2025-07-07,183.2177276611328,186.8893027377901,182.43653735334283,184.98516160627855,11049100,ABBV,-1.6111907958984375,-0.8717200800333669,7342900.0,198.12476390912525,-0.008717200800333669,183.07264055524553,182.70278574625652,,,183.14368789492627,182.91261690259836,182.77487565329128,182.35845654813664,0.01111843971977983,43.546597481798635,0.3688122416349984,0.1874408769342022,0.18137136470079618,183.46623458862305,2.8307007196625236,189.12763602794809,177.80483314929802,False,False,False,False,False,False,0,NEUTRAL
2025-07-08,185.30740356445312,188.46144323520735,182.28029670276138,182.39747003419316,7106900,ABBV,2.0896759033203125,1.1405424191185398,-3942200.0,-35.67892407526405,0.011405424191185398,183.48834446498327,182.93811899820963,,,183.47656722869965,183.14069182277498,182.96247031337734,182.47410152916865,0.011265404027653483,48.09777169333307,0.5140969153223125,0.25277208461182427,0.26132483071048823,183.46330490112305,2.8286606263611342,189.1206261538453,177.8059836484008,False,False,False,False,False,False,0,NEUTRAL
2025-07-09,186.1374053955078,186.5963541416801,183.89150375249628,184.06726374892014,5594100,ABBV,0.8300018310546875,0.44790538051331374,-1512800.0,-21.286355513655742,0.0044790538051331374,184.64757210867745,183.17768351236978,,,183.8859269466701,183.42609311541622,183.19765068983145,182.61776050431922,0.011270060745670274,60.65505798939852,0.6882762568386624,0.3398729190571919,0.34840333778147053,183.53458786010742,2.8792879271059566,189.29316371431935,177.7760120058955,False,False,False,False,False,False,0,NEUTRAL
2025-07-10,190.41441345214844,192.85562388102215,185.1023371749247,186.02023468017578,6049400,ABBV,4.277008056640625,2.297769246086112,455300.0,8.138932089165362,0.02297769246086112,185.95606340680803,183.47974294026693,,,184.89030948597446,184.09164743320025,183.73222570926234,182.9235116003125,0.011747161772868314,66.69005026834466,1.1580837767121182,0.5035150905881771,0.654568686123941,183.8031219482422,3.253564477096239,190.31025090243466,177.29599299404973,False,False,False,False,False,True,0,NEUTRAL
2025-07-11,187.92437744140625,189.4379309002416,186.66471940532273,189.33051704445415,4991000,ABBV,-2.4900360107421875,-1.307693028904,-1058400.0,-17.49595001157139,-0.01307693028904,186.29922703334265,183.78440653483074,,,185.3570891714255,184.45666933874367,184.0427554671989,183.11962398623777,0.011698268633129259,61.588315116224294,1.3143337042266126,0.6656788133158642,0.6486548909107483,183.84950485229493,3.307651490419115,190.46480783313316,177.2342018714567,False,False,False,False,False,False,0,NEUTRAL
2025-07-14,187.01625061035156,188.13920143505672,185.57104332468626,187.21154446247866,4072800,ABBV,-0.9081268310546875,-0.4832405691155395,-918200.0,-18.39711480665197,-0.004832405691155395,186.4066423688616,183.97644907633463,,,185.61234477741414,184.7004389836587,184.2630143666917,183.27243287345792,0.011528021185512445,62.830707857823846,1.3493304107224446,0.8024091327971803,0.5469212779252643,183.8055633544922,3.256520487239032,190.31860432897025,177.29252238001413,False,False,False,False,False,False,0,NEUTRAL
2025-07-15,183.57887268066406,187.79432068512162,182.21968097772873,187.34126680324758,6729200,ABBV,-3.4373779296875,-1.8380102897310624,2656400.0,65.2229424474563,-0.018380102897310624,186.22806440080916,184.0379623413086,,,185.29950291637567,184.59362314527826,184.2123372047637,183.28445012079933,0.012058293569553253,53.8314680003089,1.0871657116119593,0.8593604485601362,0.22780526305182314,183.6551773071289,3.1901041725882684,190.03538565230542,177.27496896195237,False,False,False,False,False,False,0,NEUTRAL
2025-07-16,187.7056884765625,188.50346971247075,183.6872209284162,184.1008847163443,6202600,ABBV,4.1268157958984375,2.2479797024775428,-526600.0,-7.825595910360816,0.022479797024775428,186.86920166015625,184.20839284261066,,,185.66968531025057,184.8900103196863,184.4711039656377,183.45783201710375,0.01269631010113134,59.48493197730235,1.198581344612876,0.9272046277706842,0.27137671684219167,183.72187423706055,3.2630017871776795,190.24787781141592,177.19587066270518,False,False,False,False,False,False,0,NEUTRAL
2025-07-17,188.5133056640625,189.22244785071436,185.42066363897496,186.1495083943273,4853100,ABBV,0.8076171875,0.4302571723077131,-1349500.0,-21.757005126882277,0.004302571723077131,187.32718767438615,184.39728088378905,,,186.10716536468317,185.23508606676975,184.77052631366917,183.65608588561196,0.012710530870317946,58.83038250663038,1.3366390510140036,1.009091512419348,0.3275475385946556,184.0916259765625,3.3696881807147183,190.83100233799195,177.35224961513308,False,False,False,False,False,False,0,NEUTRAL
2025-07-18,186.4055938720703,189.43914341824276,185.72601300832244,188.6216595932231,5332000,ABBV,-2.1077117919921875,-1.1180705704393112,478900.0,9.867919474150533,-0.011180705704393112,187.3655003138951,184.5129826863607,,,186.15307744274276,185.3465630006079,184.89164242910627,183.76390972821818,0.012906797275820683,62.95137464578883,1.2614350136364862,1.0595602126627757,0.20187480097371058,184.3555030822754,3.331825981134819,191.01915504454502,177.69185112000577,False,False,False,False,False,False,0,NEUTRAL
2025-07-21,182.06211853027344,187.03594295971402,181.8454353439173,186.76016709138037,4954800,ABBV,-4.343475341796875,-2.3301207069879037,-377200.0,-7.074268567141784,-0.023301207069879037,186.1723153250558,184.47967071533202,,,185.5236991485167,185.03375876533795,184.68204806622975,183.69717281849486,0.013630840381762986,51.205634575822764,0.8416510822869441,1.0159783865876093,-0.17432730430066523,184.41148300170897,3.2804741965082305,190.97243139472545,177.8505346086925,False,False,False,True,False,False,-1,SELL
2025-07-22,184.28802490234375,185.36158201636974,182.11134930514976,182.1507544449008,4432100,ABBV,2.2259063720703125,1.2226081900174046,-522700.0,-10.549366271090655,0.012226081900174046,185.652836390904,184.44373830159506,,,185.33359541833624,184.96273649267184,184.65286116520116,183.7203434884497,0.013619360994422548,48.036732769924065,0.6807342531350855,0.9489295598971046,-0.2681953067620191,184.65394821166993,3.0657685358128703,190.78548528329566,178.5224111400442,False,False,False,False,False,False,0,NEUTRAL
2025-07-23,187.6761474609375,187.92237698659375,183.95315823530737,184.22893410174976,4344500,ABBV,3.38812255859375,1.8384930656178744,-87600.0,-1.9764897001421478,0.018384930656178744,185.74710736955916,184.54255167643228,,,185.6939880402749,185.22115658488764,184.87680829821866,183.87547305599827,0.014011383797110763,52.07140068273567,0.8171797420562257,0.9225795963289289,-0.10539985427270326,184.97842407226562,3.022594740619747,191.02361355350513,178.93323459102612,False,False,False,False,False,False,0,NEUTRAL
2025-07-24,187.95191955566406,189.34065765937478,187.12459197293919,187.88296807610834,3462700,ABBV,0.2757720947265625,0.14694040689637866,-881800.0,-20.296927149269195,0.0014694040689637866,186.37182835170202,184.63949127197264,,,186.04136211956552,185.48122924877111,185.1045943172887,184.035333703044,0.014010566318520675,54.743486163006885,0.9367678022768189,0.925417237518507,0.011350564758311865,185.3245002746582,2.941936986705991,191.20837424807019,179.4406263012462,False,False,True,False,False,False,1,BUY
2025-07-25,187.41021728515625,188.5133207622268,185.68661058790465,188.5133207622268,3786800,ABBV,-0.5417022705078125,-0.2882132152672079,324100.0,9.359748173390713,-0.002882132152672079,186.3296181815011,184.6532745361328,,,186.2519552219641,185.66494239509353,185.2753812037974,184.1676820788131,0.013896174508938885,56.5817506907318,0.9765740181667013,0.935648593648146,0.0409254245185553,185.57513732910155,2.892560678275018,191.3602586856516,179.79001597255152,False,False,False,False,False,False,0,NEUTRAL
2025-07-28,185.6767578125,188.32618981180207,184.81002510617327,188.32618981180207,3776900,ABBV,-1.73345947265625,-0.9249546250825191,-9900.0,-0.26143445653321606,-0.009249546250825191,185.92439705984933,184.57933044433594,,,186.1634633128158,185.66606767294178,185.30511280444205,184.22686151934985,0.013971143914872853,50.58640441021854,0.8583505083737464,0.9201889765932662,-0.06183846821951977,185.95783462524415,2.2828283592980525,190.52349134384025,181.39217790664804,False,False,False,True,False,False,-1,SELL
2025-07-29,188.33604431152344,189.58689453329475,185.0267188236131,186.29725658717197,6715500,ABBV,2.6592864990234375,1.4322129114882731,2938600.0,77.80454870396356,0.014322129114882731,186.20017569405692,184.63764546712238,,,186.49770654338622,185.92035116233052,185.52962624941105,184.38800594257236,0.014160347035123992,53.29903865615176,0.9680802939751629,0.9297672400696456,0.038313053905517314,186.3118881225586,2.0525556617853606,190.41699944612932,182.20677679898787,False,False,True,False,False,False,1,BUY
2025-07-30,186.45484924316406,189.79372111090933,185.1744526652911,188.87775446151795,5008400,ABBV,-1.881195068359375,-0.9988502600424831,-1707100.0,-25.420296329387238,-0.009988502600424831,186.8277086530413,184.64041544596355,183.86627471923828,,186.4911131125828,185.97125574145753,185.59816128598536,184.46905862102696,0.01428527383778813,43.59844997498527,0.8929518265974536,0.9224041573752073,-0.029452330777753666,186.3585189819336,2.0442487049604385,190.44701639185448,182.27002157201272,False,False,False,True,False,False,-1,SELL
2025-07-31,186.16921997070312,195.83126394550578,184.79032563942692,194.0879547332497,10347900,ABBV,-0.2856292724609375,-0.15318951135909753,5339500.0,106.61089369858638,-0.0015318951135909753,187.09645080566406,184.80878041585285,183.96280181884765,,186.44159109075517,185.99010947757617,185.64046192929777,184.5357316151319,0.013256144091732,46.944597622743636,0.8011291614573963,0.8981491581916451,-0.09701999673424877,186.3537628173828,2.044589975807353,190.4429427689975,182.2645828657681,False,False,False,False,False,False,0,NEUTRAL
2025-08-01,192.2757110595703,194.0879567413791,186.92759800685974,187.05564216794818,8082000,ABBV,6.1064910888671875,3.2800755623449085,-2265900.0,-21.897196532629803,0.032800755623449085,187.75353131975447,185.18036905924478,184.19825408935546,,187.33914800903443,186.58873819967087,186.13196186487352,184.83926022079618,0.014468210294480298,57.752613789002154,1.2071861441609144,0.959956555385499,0.24722958877541545,186.72610244750976,2.3995416214775345,191.52518569046484,181.92701920455468,False,False,True,False,False,True,1,BUY
2025-08-04,194.2159881591797,194.39326619029416,190.79832140301303,191.87187844562334,4217500,ABBV,1.940277099609375,1.0091119096203638,-3864500.0,-47.81613462014352,0.010091119096203638,188.64839826311385,185.62281799316406,184.53207763671875,,188.39712341674908,187.31514295771933,186.73077862741474,185.20697504190926,0.01452781253117879,66.40342340171603,1.666344789334346,1.1012342021752684,0.5651105871590776,187.2760154724121,2.7828403466498846,192.84169616571188,181.71033477911232,False,False,False,False,False,True,0,NEUTRAL
2025-08-05,195.55548095703125,196.87526753124024,193.51669338891094,194.57056291144426,4153400,ABBV,1.3394927978515625,0.6896923422976542,-64100.0,-1.519857735625374,0.006896923422976542,189.812007359096,186.16004333496093,184.87823913574218,,189.49840919217712,188.0999370528919,187.3844602814604,185.61279880328658,0.014403662412008073,63.2436153419207,2.113948910716715,1.3037771438835577,0.8101717668331574,187.788419342041,3.2972298489436676,194.38287903992835,181.19395964415367,False,False,False,False,False,True,0,NEUTRAL
2025-08-06,193.3394317626953,195.06303848875078,191.73401040297023,194.2553984090718,4057200,ABBV,-2.2160491943359375,-1.1332074066606523,-96200.0,-2.316174700245577,-0.011332074066606523,190.90667506626673,186.56513671875,185.16601837158203,,190.0893357414876,188.59893654906364,187.82556928007043,185.91580401738105,0.014574951870021903,57.77289869881943,2.2637664614171626,1.4957750073902787,0.767991454026884,188.14852066040038,3.494787106771469,195.13809487394332,181.15894644685744,False,False,False,False,False,False,0,NEUTRAL
2025-08-07,195.86080932617188,196.8161810628267,193.53640206410304,194.07811001199863,4683300,ABBV,2.5213775634765625,1.3041196720652959,626100.0,15.431824903874602,0.013041196720652959,191.9816414969308,187.05948384602866,185.45618194580078,,190.9772547545159,189.2905434802168,188.4207722464483,186.30580422556895,0.014692535851559413,65.02820317930275,2.556482508067603,1.7079165075257436,0.8485660005418594,188.42084045410155,3.872434066790343,196.16570858768225,180.67597232052086,False,False,False,False,False,False,0,NEUTRAL
2025-08-08,195.0630340576172,197.30864613883026,194.16675497355067,196.07749850532932,4101700,ABBV,-0.7977752685546875,-0.4073174573817506,-581600.0,-12.418593726645744,-0.004073174573817506,193.21138218470983,187.4816691080729,185.7817532348633,,191.60583618576226,189.84030448758827,188.9127916398682,186.64922500329635,0.014714322922928966,73.2886672104155,2.693044545894054,1.9049421151994057,0.7881024306946482,188.77777328491212,4.143755008637325,197.06528330218677,180.49026326763746,False,False,False,False,False,False,0,NEUTRAL
2025-08-11,195.6441192626953,196.42219790327022,193.92051268918684,195.19105035076416,6067800,ABBV,0.581085205078125,0.297896117470664,1966100.0,47.93378355316089,0.0029789611747066402,194.56493922642298,188.0690460205078,186.0695361328125,,192.22711050529043,190.39304875188418,189.41140850081837,187.00196595464533,0.013848672346330318,71.61606779279005,2.815702004472058,2.0870940930539366,0.7286079114181216,189.20916671752929,4.392368650883727,197.99390401929674,180.42442941576184,False,False,False,False,False,False,0,NEUTRAL
2025-08-12,195.6441192626953,197.0033109698321,194.0781031827852,195.1024113338613,3049800,ABBV,0.0,0.0,-3018000.0,-49.737961040245224,0.0,195.04614039829798,188.5486841837565,186.3477490234375,,192.7528041602758,190.89315070529477,189.87309077947592,187.34087392751005,0.013568391564666061,67.41283561763515,2.8797133807998705,2.2456179506031235,0.634095430196747,189.81242904663085,4.406902716509371,198.62623447964958,180.99862361361212,False,False,False,False,False,False,0,NEUTRAL
2025-08-13,198.43145751953125,198.67768705285786,196.2055479485757,196.7472408989678,3558500,ABBV,2.7873382568359375,1.4246982057729562,508700.0,16.679782280805288,0.014246982057729562,195.64835030691964,188.97899169921874,186.66452270507813,,193.62644313862276,191.611084687603,190.50704387133186,187.77579877425597,0.01317497094288451,70.63619455119634,3.119399267290902,2.420374213940679,0.6990250533502227,190.3487174987793,4.774340568473788,199.8973986357269,180.80003636183173,False,False,False,False,False,False,0,NEUTRAL
2025-08-14,201.59303283691406,201.96730653029041,197.83065344743093,198.7564788813675,4635400,ABBV,3.1615753173828125,1.5932833215578368,1076900.0,30.2627511591963,0.015932833215578368,196.51085771833147,189.4899480183919,187.0394500732422,,194.85207232297526,192.56174641610883,191.32822823915274,188.31765109043866,0.013405295460624777,75.31648155421465,3.5238440838225245,2.6410681879170483,0.8827758959054761,191.00270385742186,5.368544628257723,201.7397931139373,180.26561460090642,False,False,False,False,False,False,0,NEUTRAL
